geo_name,geo_id,geo_level,metric,race,value
"Anaheim, CA",NA,city,has_delinq_pct,Hispanic,0.3002278
"Anaheim, CA",NA,city,has_delinq_pct,White,NA
"Anaheim, CA",NA,city,has_delinq_pct,Residents of color (total),0.2713456
"Anaheim, CA",NA,city,score_cleanpos_p50,Overall,705
"Anaheim, CA",NA,city,score_cleanpos_p50,AAPI,NA
"Anaheim, CA",NA,city,score_cleanpos_p50,Black,NA
"Anaheim, CA",NA,city,score_cleanpos_p50,Hispanic,688
"Anaheim, CA",NA,city,score_cleanpos_p50,White,NA
"Anaheim, CA",NA,city,score_cleanpos_p50,Residents of color (total),705
"Anaheim, CA",NA,city,had_foreclosure_2yr_pct,Overall,0
"Anaheim, CA",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Anaheim, CA",NA,city,had_foreclosure_2yr_pct,Black,NA
"Anaheim, CA",NA,city,had_foreclosure_2yr_pct,Hispanic,0
"Anaheim, CA",NA,city,had_foreclosure_2yr_pct,White,NA
"Anaheim, CA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0
"Anchorage, AK",NA,city,has_delinq_pct,Overall,0.2825533
"Anchorage, AK",NA,city,has_delinq_pct,AAPI,NA
"Anchorage, AK",NA,city,has_delinq_pct,Black,NA
"Anchorage, AK",NA,city,has_delinq_pct,Hispanic,NA
"Anchorage, AK",NA,city,has_delinq_pct,White,0.2323283
"Anchorage, AK",NA,city,has_delinq_pct,Residents of color (total),0.3951916
"Anchorage, AK",NA,city,score_cleanpos_p50,Overall,707
"Anchorage, AK",NA,city,score_cleanpos_p50,AAPI,NA
"Anchorage, AK",NA,city,score_cleanpos_p50,Black,NA
"Anchorage, AK",NA,city,score_cleanpos_p50,Hispanic,NA
"Anchorage, AK",NA,city,score_cleanpos_p50,White,722
"Anchorage, AK",NA,city,score_cleanpos_p50,Residents of color (total),667
"Anchorage, AK",NA,city,had_foreclosure_2yr_pct,Overall,9.227e-4
"Anchorage, AK",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Anchorage, AK",NA,city,had_foreclosure_2yr_pct,Black,NA
"Anchorage, AK",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Anchorage, AK",NA,city,had_foreclosure_2yr_pct,White,3.364e-4
"Anchorage, AK",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0.0022026
"Arlington, TX",NA,city,has_delinq_pct,Overall,0.4982304
"Arlington, TX",NA,city,has_delinq_pct,AAPI,NA
"Arlington, TX",NA,city,has_delinq_pct,Black,NA
"Arlington, TX",NA,city,has_delinq_pct,Hispanic,0.6057174
"Arlington, TX",NA,city,has_delinq_pct,White,0.3572794
"Arlington, TX",NA,city,has_delinq_pct,Residents of color (total),0.5489002
"Arlington, TX",NA,city,score_cleanpos_p50,Overall,656
"Arlington, TX",NA,city,score_cleanpos_p50,AAPI,NA
"Arlington, TX",NA,city,score_cleanpos_p50,Black,NA
"Arlington, TX",NA,city,score_cleanpos_p50,Hispanic,591
"Arlington, TX",NA,city,score_cleanpos_p50,White,691
"Arlington, TX",NA,city,score_cleanpos_p50,Residents of color (total),636
"Arlington, TX",NA,city,had_foreclosure_2yr_pct,Overall,7.181e-4
"Arlington, TX",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Arlington, TX",NA,city,had_foreclosure_2yr_pct,Black,NA
"Arlington, TX",NA,city,had_foreclosure_2yr_pct,Hispanic,9.94e-4
"Arlington, TX",NA,city,had_foreclosure_2yr_pct,White,0.0016086
"Arlington, TX",NA,city,had_foreclosure_2yr_pct,Residents of color (total),3.923e-4
"Arlington, VA",NA,city,has_delinq_pct,Overall,0.1128356
"Arlington, VA",NA,city,has_delinq_pct,AAPI,NA
"Arlington, VA",NA,city,has_delinq_pct,Black,NA
"Arlington, VA",NA,city,has_delinq_pct,Hispanic,NA
"Arlington, VA",NA,city,has_delinq_pct,White,0.0960632
"Arlington, VA",NA,city,has_delinq_pct,Residents of color (total),0.1878487
"Arlington, VA",NA,city,score_cleanpos_p50,Overall,757
"Arlington, VA",NA,city,score_cleanpos_p50,AAPI,NA
"Arlington, VA",NA,city,score_cleanpos_p50,Black,NA
"Arlington, VA",NA,city,score_cleanpos_p50,Hispanic,NA
"Arlington, VA",NA,city,score_cleanpos_p50,White,761
"Arlington, VA",NA,city,score_cleanpos_p50,Residents of color (total),734
"Arlington, VA",NA,city,had_foreclosure_2yr_pct,Overall,0.0011297
"Arlington, VA",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Arlington, VA",NA,city,had_foreclosure_2yr_pct,Black,NA
"Arlington, VA",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Arlington, VA",NA,city,had_foreclosure_2yr_pct,White,0.0013881
"Arlington, VA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0
"Atlanta, GA",NA,city,has_delinq_pct,Overall,0.3568437
"Atlanta, GA",NA,city,has_delinq_pct,AAPI,NA
"Atlanta, GA",NA,city,has_delinq_pct,Black,0.4483436
"Atlanta, GA",NA,city,has_delinq_pct,Hispanic,NA
"Atlanta, GA",NA,city,has_delinq_pct,White,0.2133333
"Atlanta, GA",NA,city,has_delinq_pct,Residents of color (total),0.4344636
"Atlanta, GA",NA,city,score_cleanpos_p50,Overall,675
"Atlanta, GA",NA,city,score_cleanpos_p50,AAPI,NA
"Atlanta, GA",NA,city,score_cleanpos_p50,Black,652
"Atlanta, GA",NA,city,score_cleanpos_p50,Hispanic,NA
"Atlanta, GA",NA,city,score_cleanpos_p50,White,728
"Atlanta, GA",NA,city,score_cleanpos_p50,Residents of color (total),657
"Atlanta, GA",NA,city,had_foreclosure_2yr_pct,Overall,4.955e-4
"Atlanta, GA",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Atlanta, GA",NA,city,had_foreclosure_2yr_pct,Black,5.706e-4
"Atlanta, GA",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Atlanta, GA",NA,city,had_foreclosure_2yr_pct,White,4.608e-4
"Atlanta, GA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),5.149e-4
"Aurora, CO",NA,city,has_delinq_pct,Overall,0.3486046
"Aurora, CO",NA,city,has_delinq_pct,AAPI,NA
"Aurora, CO",NA,city,has_delinq_pct,Black,NA
"Aurora, CO",NA,city,has_delinq_pct,Hispanic,0.4413919
"Aurora, CO",NA,city,has_delinq_pct,White,0.2448401
"Aurora, CO",NA,city,has_delinq_pct,Residents of color (total),0.3904389
"Aurora, CO",NA,city,score_cleanpos_p50,Overall,680
"Aurora, CO",NA,city,score_cleanpos_p50,AAPI,NA
"Aurora, CO",NA,city,score_cleanpos_p50,Black,NA
"Aurora, CO",NA,city,score_cleanpos_p50,Hispanic,656
"Aurora, CO",NA,city,score_cleanpos_p50,White,726
"Aurora, CO",NA,city,score_cleanpos_p50,Residents of color (total),669
"Aurora, CO",NA,city,had_foreclosure_2yr_pct,Overall,9.272e-4
"Aurora, CO",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Aurora, CO",NA,city,had_foreclosure_2yr_pct,Black,NA
"Aurora, CO",NA,city,had_foreclosure_2yr_pct,Hispanic,0
"Aurora, CO",NA,city,had_foreclosure_2yr_pct,White,0.0016273
"Aurora, CO",NA,city,had_foreclosure_2yr_pct,Residents of color (total),6.483e-4
"Austin, TX",NA,city,has_delinq_pct,Overall,0.30488730000000003
"Austin, TX",NA,city,has_delinq_pct,AAPI,NA
"Austin, TX",NA,city,has_delinq_pct,Black,NA
"Austin, TX",NA,city,has_delinq_pct,Hispanic,0.4703491
"Austin, TX",NA,city,has_delinq_pct,White,0.1914299
"Austin, TX",NA,city,has_delinq_pct,Residents of color (total),0.4317489
"Austin, TX",NA,city,score_cleanpos_p50,Overall,711
"Austin, TX",NA,city,score_cleanpos_p50,AAPI,NA
"Austin, TX",NA,city,score_cleanpos_p50,Black,NA
"Austin, TX",NA,city,score_cleanpos_p50,Hispanic,650
"Austin, TX",NA,city,score_cleanpos_p50,White,744
"Austin, TX",NA,city,score_cleanpos_p50,Residents of color (total),663
"Austin, TX",NA,city,had_foreclosure_2yr_pct,Overall,3.495e-4
"Austin, TX",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Austin, TX",NA,city,had_foreclosure_2yr_pct,Black,NA
"Austin, TX",NA,city,had_foreclosure_2yr_pct,Hispanic,5.469e-4
"Austin, TX",NA,city,had_foreclosure_2yr_pct,White,0
"Austin, TX",NA,city,had_foreclosure_2yr_pct,Residents of color (total),7.418e-4
"Bakersfield, CA",NA,city,has_delinq_pct,Overall,0.4070819
"Bakersfield, CA",NA,city,has_delinq_pct,AAPI,NA
"Bakersfield, CA",NA,city,has_delinq_pct,Black,NA
"Bakersfield, CA",NA,city,has_delinq_pct,Hispanic,0.4179814
"Bakersfield, CA",NA,city,has_delinq_pct,White,NA
"Bakersfield, CA",NA,city,has_delinq_pct,Residents of color (total),0.4072685
"Bakersfield, CA",NA,city,score_cleanpos_p50,Overall,660
"Bakersfield, CA",NA,city,score_cleanpos_p50,AAPI,NA
"Bakersfield, CA",NA,city,score_cleanpos_p50,Black,NA
"Bakersfield, CA",NA,city,score_cleanpos_p50,Hispanic,656
"Bakersfield, CA",NA,city,score_cleanpos_p50,White,NA
"Bakersfield, CA",NA,city,score_cleanpos_p50,Residents of color (total),660
"Bakersfield, CA",NA,city,had_foreclosure_2yr_pct,Overall,2.607e-4
"Bakersfield, CA",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Bakersfield, CA",NA,city,had_foreclosure_2yr_pct,Black,NA
"Bakersfield, CA",NA,city,had_foreclosure_2yr_pct,Hispanic,0
"Bakersfield, CA",NA,city,had_foreclosure_2yr_pct,White,NA
"Bakersfield, CA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),2.608e-4
"Baltimore, MD",NA,city,has_delinq_pct,Overall,0.4518102
"Baltimore, MD",NA,city,has_delinq_pct,AAPI,NA
"Baltimore, MD",NA,city,has_delinq_pct,Black,0.5082756
"Baltimore, MD",NA,city,has_delinq_pct,Hispanic,NA
"Baltimore, MD",NA,city,has_delinq_pct,White,0.2730802
"Baltimore, MD",NA,city,has_delinq_pct,Residents of color (total),0.5059454
"Baltimore, MD",NA,city,score_cleanpos_p50,Overall,650
"Baltimore, MD",NA,city,score_cleanpos_p50,AAPI,NA
"Baltimore, MD",NA,city,score_cleanpos_p50,Black,630
"Baltimore, MD",NA,city,score_cleanpos_p50,Hispanic,NA
"Baltimore, MD",NA,city,score_cleanpos_p50,White,715
"Baltimore, MD",NA,city,score_cleanpos_p50,Residents of color (total),630
"Baltimore, MD",NA,city,had_foreclosure_2yr_pct,Overall,0.0011657
"Baltimore, MD",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Baltimore, MD",NA,city,had_foreclosure_2yr_pct,Black,0.0014451
"Baltimore, MD",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Baltimore, MD",NA,city,had_foreclosure_2yr_pct,White,0
"Baltimore, MD",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0.0015171
"Birmingham, AL",NA,city,has_delinq_pct,Overall,0.507882
"Birmingham, AL",NA,city,has_delinq_pct,AAPI,NA
"Birmingham, AL",NA,city,has_delinq_pct,Black,0.5968455
"Birmingham, AL",NA,city,has_delinq_pct,Hispanic,NA
"Birmingham, AL",NA,city,has_delinq_pct,White,0.2585399
"Birmingham, AL",NA,city,has_delinq_pct,Residents of color (total),0.5968455
"Birmingham, AL",NA,city,score_cleanpos_p50,Overall,637
"Birmingham, AL",NA,city,score_cleanpos_p50,AAPI,NA
"Birmingham, AL",NA,city,score_cleanpos_p50,Black,600
"Birmingham, AL",NA,city,score_cleanpos_p50,Hispanic,NA
"Birmingham, AL",NA,city,score_cleanpos_p50,White,725
"Birmingham, AL",NA,city,score_cleanpos_p50,Residents of color (total),600
"Birmingham, AL",NA,city,had_foreclosure_2yr_pct,Overall,0.0010393
"Birmingham, AL",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Birmingham, AL",NA,city,had_foreclosure_2yr_pct,Black,0.0013957
"Birmingham, AL",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Birmingham, AL",NA,city,had_foreclosure_2yr_pct,White,0
"Birmingham, AL",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0.0013957
"Boise, ID",NA,city,has_delinq_pct,Overall,0.2389313
"Boise, ID",NA,city,has_delinq_pct,AAPI,NA
"Boise, ID",NA,city,has_delinq_pct,Black,NA
"Boise, ID",NA,city,has_delinq_pct,Hispanic,NA
"Boise, ID",NA,city,has_delinq_pct,White,0.2389313
"Boise, ID",NA,city,has_delinq_pct,Residents of color (total),NA
"Boise, ID",NA,city,score_cleanpos_p50,Overall,722
"Boise, ID",NA,city,score_cleanpos_p50,AAPI,NA
"Boise, ID",NA,city,score_cleanpos_p50,Black,NA
"Boise, ID",NA,city,score_cleanpos_p50,Hispanic,NA
"Boise, ID",NA,city,score_cleanpos_p50,White,722
"Boise, ID",NA,city,score_cleanpos_p50,Residents of color (total),NA
"Boise, ID",NA,city,had_foreclosure_2yr_pct,Overall,0
"Boise, ID",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Boise, ID",NA,city,had_foreclosure_2yr_pct,Black,NA
"Boise, ID",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Boise, ID",NA,city,had_foreclosure_2yr_pct,White,0
"Boise, ID",NA,city,had_foreclosure_2yr_pct,Residents of color (total),NA
"Boston, MA",NA,city,has_delinq_pct,Overall,0.2112033
"Boston, MA",NA,city,has_delinq_pct,AAPI,NA
"Boston, MA",NA,city,has_delinq_pct,Black,0.3846154
"Boston, MA",NA,city,has_delinq_pct,Hispanic,0.2281553
"Boston, MA",NA,city,has_delinq_pct,White,0.1418185
"Boston, MA",NA,city,has_delinq_pct,Residents of color (total),0.290065
"Boston, MA",NA,city,score_cleanpos_p50,Overall,722
"Boston, MA",NA,city,score_cleanpos_p50,AAPI,NA
"Boston, MA",NA,city,score_cleanpos_p50,Black,664
"Boston, MA",NA,city,score_cleanpos_p50,Hispanic,710
"Boston, MA",NA,city,score_cleanpos_p50,White,741
"Boston, MA",NA,city,score_cleanpos_p50,Residents of color (total),690
"Boston, MA",NA,city,had_foreclosure_2yr_pct,Overall,8.71e-5
"Boston, MA",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Boston, MA",NA,city,had_foreclosure_2yr_pct,Black,0
"Boston, MA",NA,city,had_foreclosure_2yr_pct,Hispanic,0
"Boston, MA",NA,city,had_foreclosure_2yr_pct,White,1.62e-4
"Boston, MA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0
"Buffalo, NY",NA,city,has_delinq_pct,Overall,0.3901685
"Buffalo, NY",NA,city,has_delinq_pct,AAPI,NA
"Buffalo, NY",NA,city,has_delinq_pct,Black,0.5774379
"Buffalo, NY",NA,city,has_delinq_pct,Hispanic,NA
"Buffalo, NY",NA,city,has_delinq_pct,White,0.2571927
"Buffalo, NY",NA,city,has_delinq_pct,Residents of color (total),0.4533775
"Buffalo, NY",NA,city,score_cleanpos_p50,Overall,671
"Buffalo, NY",NA,city,score_cleanpos_p50,AAPI,NA
"Buffalo, NY",NA,city,score_cleanpos_p50,Black,613
"Buffalo, NY",NA,city,score_cleanpos_p50,Hispanic,NA
"Buffalo, NY",NA,city,score_cleanpos_p50,White,724.5
"Buffalo, NY",NA,city,score_cleanpos_p50,Residents of color (total),651
"Buffalo, NY",NA,city,had_foreclosure_2yr_pct,Overall,0
"Buffalo, NY",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Buffalo, NY",NA,city,had_foreclosure_2yr_pct,Black,0
"Buffalo, NY",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Buffalo, NY",NA,city,had_foreclosure_2yr_pct,White,0
"Buffalo, NY",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0
"Chandler, AZ",NA,city,has_delinq_pct,Overall,0.1995506
"Chandler, AZ",NA,city,has_delinq_pct,AAPI,NA
"Chandler, AZ",NA,city,has_delinq_pct,Black,NA
"Chandler, AZ",NA,city,has_delinq_pct,Hispanic,NA
"Chandler, AZ",NA,city,has_delinq_pct,White,0.1995506
"Chandler, AZ",NA,city,has_delinq_pct,Residents of color (total),NA
"Chandler, AZ",NA,city,score_cleanpos_p50,Overall,741
"Chandler, AZ",NA,city,score_cleanpos_p50,AAPI,NA
"Chandler, AZ",NA,city,score_cleanpos_p50,Black,NA
"Chandler, AZ",NA,city,score_cleanpos_p50,Hispanic,NA
"Chandler, AZ",NA,city,score_cleanpos_p50,White,741
"Chandler, AZ",NA,city,score_cleanpos_p50,Residents of color (total),NA
"Chandler, AZ",NA,city,had_foreclosure_2yr_pct,Overall,4.429e-4
"Chandler, AZ",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Chandler, AZ",NA,city,had_foreclosure_2yr_pct,Black,NA
"Chandler, AZ",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Chandler, AZ",NA,city,had_foreclosure_2yr_pct,White,4.429e-4
"Chandler, AZ",NA,city,had_foreclosure_2yr_pct,Residents of color (total),NA
"Charlotte, NC",NA,city,has_delinq_pct,Overall,0.3408224
"Charlotte, NC",NA,city,has_delinq_pct,AAPI,NA
"Charlotte, NC",NA,city,has_delinq_pct,Black,0.5116279
"Charlotte, NC",NA,city,has_delinq_pct,Hispanic,NA
"Charlotte, NC",NA,city,has_delinq_pct,White,0.1975759
"Charlotte, NC",NA,city,has_delinq_pct,Residents of color (total),0.4283019
"Charlotte, NC",NA,city,score_cleanpos_p50,Overall,694
"Charlotte, NC",NA,city,score_cleanpos_p50,AAPI,NA
"Charlotte, NC",NA,city,score_cleanpos_p50,Black,641
"Charlotte, NC",NA,city,score_cleanpos_p50,Hispanic,NA
"Charlotte, NC",NA,city,score_cleanpos_p50,White,745
"Charlotte, NC",NA,city,score_cleanpos_p50,Residents of color (total),664
"Charlotte, NC",NA,city,had_foreclosure_2yr_pct,Overall,0.0010201
"Charlotte, NC",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Charlotte, NC",NA,city,had_foreclosure_2yr_pct,Black,0.0016214
"Charlotte, NC",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Charlotte, NC",NA,city,had_foreclosure_2yr_pct,White,4.773e-4
"Charlotte, NC",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0.0013487
"Chattanooga, TN",NA,city,has_delinq_pct,Overall,0.3307993
"Chattanooga, TN",NA,city,has_delinq_pct,AAPI,NA
"Chattanooga, TN",NA,city,has_delinq_pct,Black,0.550281
"Chattanooga, TN",NA,city,has_delinq_pct,Hispanic,NA
"Chattanooga, TN",NA,city,has_delinq_pct,White,0.2784041
"Chattanooga, TN",NA,city,has_delinq_pct,Residents of color (total),0.5557368
"Chattanooga, TN",NA,city,score_cleanpos_p50,Overall,697
"Chattanooga, TN",NA,city,score_cleanpos_p50,AAPI,NA
"Chattanooga, TN",NA,city,score_cleanpos_p50,Black,620
"Chattanooga, TN",NA,city,score_cleanpos_p50,Hispanic,NA
"Chattanooga, TN",NA,city,score_cleanpos_p50,White,717
"Chattanooga, TN",NA,city,score_cleanpos_p50,Residents of color (total),612
"Chattanooga, TN",NA,city,had_foreclosure_2yr_pct,Overall,4.077e-4
"Chattanooga, TN",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Chattanooga, TN",NA,city,had_foreclosure_2yr_pct,Black,0.0012563
"Chattanooga, TN",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Chattanooga, TN",NA,city,had_foreclosure_2yr_pct,White,0.00025090000000000003
"Chattanooga, TN",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0.001087
"Chesapeake, VA",NA,city,has_delinq_pct,Overall,0.3081917
"Chesapeake, VA",NA,city,has_delinq_pct,AAPI,NA
"Chesapeake, VA",NA,city,has_delinq_pct,Black,0.5631579
"Chesapeake, VA",NA,city,has_delinq_pct,Hispanic,NA
"Chesapeake, VA",NA,city,has_delinq_pct,White,0.2659205
"Chesapeake, VA",NA,city,has_delinq_pct,Residents of color (total),0.4782609
"Chesapeake, VA",NA,city,score_cleanpos_p50,Overall,702
"Chesapeake, VA",NA,city,score_cleanpos_p50,AAPI,NA
"Chesapeake, VA",NA,city,score_cleanpos_p50,Black,623
"Chesapeake, VA",NA,city,score_cleanpos_p50,Hispanic,NA
"Chesapeake, VA",NA,city,score_cleanpos_p50,White,718
"Chesapeake, VA",NA,city,score_cleanpos_p50,Residents of color (total),654
"Chesapeake, VA",NA,city,had_foreclosure_2yr_pct,Overall,0.0015451
"Chesapeake, VA",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Chesapeake, VA",NA,city,had_foreclosure_2yr_pct,Black,0
"Chesapeake, VA",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Chesapeake, VA",NA,city,had_foreclosure_2yr_pct,White,0.001551
"Chesapeake, VA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0.0015221
"Chicago, IL",NA,city,has_delinq_pct,Overall,0.3398964
"Chicago, IL",NA,city,has_delinq_pct,AAPI,NA
"Chicago, IL",NA,city,has_delinq_pct,Black,0.5446945
"Chicago, IL",NA,city,has_delinq_pct,Hispanic,0.3760541
"Chicago, IL",NA,city,has_delinq_pct,White,0.1659542
"Chicago, IL",NA,city,has_delinq_pct,Residents of color (total),0.4115667
"Chicago, IL",NA,city,score_cleanpos_p50,Overall,681
"Chicago, IL",NA,city,score_cleanpos_p50,AAPI,NA
"Chicago, IL",NA,city,score_cleanpos_p50,Black,614
"Chicago, IL",NA,city,score_cleanpos_p50,Hispanic,665
"Chicago, IL",NA,city,score_cleanpos_p50,White,747
"Chicago, IL",NA,city,score_cleanpos_p50,Residents of color (total),662
"Chicago, IL",NA,city,had_foreclosure_2yr_pct,Overall,9.577e-4
"Chicago, IL",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Chicago, IL",NA,city,had_foreclosure_2yr_pct,Black,0.0012437
"Chicago, IL",NA,city,had_foreclosure_2yr_pct,Hispanic,0.0010733
"Chicago, IL",NA,city,had_foreclosure_2yr_pct,White,6.394e-4
"Chicago, IL",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0.0010876
"Chula Vista, CA",NA,city,has_delinq_pct,Overall,0.2589389
"Chula Vista, CA",NA,city,has_delinq_pct,AAPI,NA
"Chula Vista, CA",NA,city,has_delinq_pct,Black,NA
"Chula Vista, CA",NA,city,has_delinq_pct,Hispanic,0.2800863
"Chula Vista, CA",NA,city,has_delinq_pct,White,NA
"Chula Vista, CA",NA,city,has_delinq_pct,Residents of color (total),0.2589389
"Chula Vista, CA",NA,city,score_cleanpos_p50,Overall,696
"Chula Vista, CA",NA,city,score_cleanpos_p50,AAPI,NA
"Chula Vista, CA",NA,city,score_cleanpos_p50,Black,NA
"Chula Vista, CA",NA,city,score_cleanpos_p50,Hispanic,686
"Chula Vista, CA",NA,city,score_cleanpos_p50,White,NA
"Chula Vista, CA",NA,city,score_cleanpos_p50,Residents of color (total),696
"Chula Vista, CA",NA,city,had_foreclosure_2yr_pct,Overall,6.662e-4
"Chula Vista, CA",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Chula Vista, CA",NA,city,had_foreclosure_2yr_pct,Black,NA
"Chula Vista, CA",NA,city,had_foreclosure_2yr_pct,Hispanic,2.17e-4
"Chula Vista, CA",NA,city,had_foreclosure_2yr_pct,White,NA
"Chula Vista, CA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),6.662e-4
"Cincinnati, OH",NA,city,has_delinq_pct,Overall,0.3761098
