geo_name,geo_id,geo_level,metric,value
Hamilton County (East)--Noblesville City & Fishers Town (East),1801803,PUMA,had_foreclosure_2yr_pct,0.0023
Hamilton County (East)--Noblesville City & Fishers Town (East),1801803,PUMA,share_of_low_income_households_with_housing_cost_burden,0.737
Hamilton County (East)--Noblesville City & Fishers Town (East),1801803,PUMA,share_of_people_with_health_insurance,0.9437
Madison County--Anderson City,1801900,PUMA,median net worth,71447.297
Madison County--Anderson City,1801900,PUMA,homeownership_rate,0.6888
Madison County--Anderson City,1801900,PUMA,median_home_value_among_homeowners,100000
Madison County--Anderson City,1801900,PUMA,at least 2000 emergency savings,0.5836
Madison County--Anderson City,1801900,PUMA,score_cleanpos_p50,675
Madison County--Anderson City,1801900,PUMA,has_delinq_pct,0.3338
Madison County--Anderson City,1801900,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1462
Madison County--Anderson City,1801900,PUMA,had_foreclosure_2yr_pct,5e-4
Madison County--Anderson City,1801900,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4242
Madison County--Anderson City,1801900,PUMA,share_of_people_with_health_insurance,0.8883
Delaware County--Muncie City,1802000,PUMA,median net worth,54179.934
Delaware County--Muncie City,1802000,PUMA,homeownership_rate,0.6224
Delaware County--Muncie City,1802000,PUMA,median_home_value_among_homeowners,100000
Delaware County--Muncie City,1802000,PUMA,at least 2000 emergency savings,0.5841
Delaware County--Muncie City,1802000,PUMA,score_cleanpos_p50,696
Delaware County--Muncie City,1802000,PUMA,has_delinq_pct,0.2905
Delaware County--Muncie City,1802000,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1169
Delaware County--Muncie City,1802000,PUMA,had_foreclosure_2yr_pct,0.0019
Delaware County--Muncie City,1802000,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4996
Delaware County--Muncie City,1802000,PUMA,share_of_people_with_health_insurance,0.9023
"Morgan, Putnam & Brown Counties",1802100,PUMA,median net worth,139919.17
"Morgan, Putnam & Brown Counties",1802100,PUMA,homeownership_rate,0.7737
"Morgan, Putnam & Brown Counties",1802100,PUMA,median_home_value_among_homeowners,160000
"Morgan, Putnam & Brown Counties",1802100,PUMA,at least 2000 emergency savings,0.6763
"Morgan, Putnam & Brown Counties",1802100,PUMA,score_cleanpos_p50,711
"Morgan, Putnam & Brown Counties",1802100,PUMA,has_delinq_pct,0.2651
"Morgan, Putnam & Brown Counties",1802100,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0886
"Morgan, Putnam & Brown Counties",1802100,PUMA,had_foreclosure_2yr_pct,0.0027
"Morgan, Putnam & Brown Counties",1802100,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4411
"Morgan, Putnam & Brown Counties",1802100,PUMA,share_of_people_with_health_insurance,0.9257
Hendricks County,1802200,PUMA,median net worth,195426.7
Hendricks County,1802200,PUMA,homeownership_rate,0.7437
Hendricks County,1802200,PUMA,median_home_value_among_homeowners,210000
Hendricks County,1802200,PUMA,at least 2000 emergency savings,0.7707
Hendricks County,1802200,PUMA,score_cleanpos_p50,722
Hendricks County,1802200,PUMA,has_delinq_pct,0.2386
Hendricks County,1802200,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0685
Hendricks County,1802200,PUMA,had_foreclosure_2yr_pct,0.0013
Hendricks County,1802200,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5384
Hendricks County,1802200,PUMA,share_of_people_with_health_insurance,0.9374
Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest),1802301,PUMA,median net worth,30664.203
Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest),1802301,PUMA,homeownership_rate,0.4621
Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest),1802301,PUMA,median_home_value_among_homeowners,150000
Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest),1802301,PUMA,at least 2000 emergency savings,0.5103
Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest),1802301,PUMA,score_cleanpos_p50,663
Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest),1802301,PUMA,has_delinq_pct,0.3967
Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest),1802301,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1243
Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest),1802301,PUMA,had_foreclosure_2yr_pct,0.0011
Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest),1802301,PUMA,share_of_low_income_households_with_housing_cost_burden,0.6381
Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest),1802301,PUMA,share_of_people_with_health_insurance,0.867
Marion County--Washington Township (South & East)--Indianapolis City (North),1802302,PUMA,median net worth,83979.617
Marion County--Washington Township (South & East)--Indianapolis City (North),1802302,PUMA,homeownership_rate,0.5419
Marion County--Washington Township (South & East)--Indianapolis City (North),1802302,PUMA,median_home_value_among_homeowners,200000
Marion County--Washington Township (South & East)--Indianapolis City (North),1802302,PUMA,at least 2000 emergency savings,0.6839
Marion County--Washington Township (South & East)--Indianapolis City (North),1802302,PUMA,score_cleanpos_p50,654
Marion County--Washington Township (South & East)--Indianapolis City (North),1802302,PUMA,has_delinq_pct,0.4615
Marion County--Washington Township (South & East)--Indianapolis City (North),1802302,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1644
Marion County--Washington Township (South & East)--Indianapolis City (North),1802302,PUMA,had_foreclosure_2yr_pct,0.0011
Marion County--Washington Township (South & East)--Indianapolis City (North),1802302,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7466
Marion County--Washington Township (South & East)--Indianapolis City (North),1802302,PUMA,share_of_people_with_health_insurance,0.8979
Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities,1802303,PUMA,median net worth,84353.242
Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities,1802303,PUMA,homeownership_rate,0.6333
Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities,1802303,PUMA,median_home_value_among_homeowners,189000
Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities,1802303,PUMA,at least 2000 emergency savings,0.584
Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities,1802303,PUMA,score_cleanpos_p50,669
Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities,1802303,PUMA,has_delinq_pct,0.3861
Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities,1802303,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1273
Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities,1802303,PUMA,had_foreclosure_2yr_pct,0.0049
Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities,1802303,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7425
Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities,1802303,PUMA,share_of_people_with_health_insurance,0.9168
Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West),1802304,PUMA,median net worth,26718.59
Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West),1802304,PUMA,homeownership_rate,0.4742
Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West),1802304,PUMA,median_home_value_among_homeowners,100000
Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West),1802304,PUMA,at least 2000 emergency savings,0.4919
Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West),1802304,PUMA,score_cleanpos_p50,641
Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West),1802304,PUMA,has_delinq_pct,0.4785
Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West),1802304,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1848
Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West),1802304,PUMA,had_foreclosure_2yr_pct,0.0012
Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West),1802304,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5949
Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West),1802304,PUMA,share_of_people_with_health_insurance,0.8546
Marion County--Center Township--Indianapolis City (Central),1802305,PUMA,median net worth,15606.265
Marion County--Center Township--Indianapolis City (Central),1802305,PUMA,homeownership_rate,0.3883
Marion County--Center Township--Indianapolis City (Central),1802305,PUMA,median_home_value_among_homeowners,97000
Marion County--Center Township--Indianapolis City (Central),1802305,PUMA,at least 2000 emergency savings,0.4625
Marion County--Center Township--Indianapolis City (Central),1802305,PUMA,score_cleanpos_p50,656
Marion County--Center Township--Indianapolis City (Central),1802305,PUMA,has_delinq_pct,0.4525
Marion County--Center Township--Indianapolis City (Central),1802305,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1263
Marion County--Center Township--Indianapolis City (Central),1802305,PUMA,had_foreclosure_2yr_pct,0.0017
Marion County--Center Township--Indianapolis City (Central),1802305,PUMA,share_of_low_income_households_with_housing_cost_burden,0.6656
Marion County--Center Township--Indianapolis City (Central),1802305,PUMA,share_of_people_with_health_insurance,0.8684
Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast),1802306,PUMA,median net worth,60737.051
Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast),1802306,PUMA,homeownership_rate,0.6167
Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast),1802306,PUMA,median_home_value_among_homeowners,150000
Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast),1802306,PUMA,at least 2000 emergency savings,0.5397
Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast),1802306,PUMA,score_cleanpos_p50,698
Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast),1802306,PUMA,has_delinq_pct,0.3011
Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast),1802306,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0837
Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast),1802306,PUMA,had_foreclosure_2yr_pct,0.0011
Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast),1802306,PUMA,share_of_low_income_households_with_housing_cost_burden,0.6667
Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast),1802306,PUMA,share_of_people_with_health_insurance,0.9156
Marion County--Perry & Decatur (South & East) Townships--Indianapolis City (South),1802307,PUMA,median net worth,66059.445
Marion County--Perry & Decatur (South & East) Townships--Indianapolis City (South),1802307,PUMA,homeownership_rate,0.6028
Marion County--Perry & Decatur (South & East) Townships--Indianapolis City (South),1802307,PUMA,median_home_value_among_homeowners,145000
Marion County--Perry & Decatur (South & East) Townships--Indianapolis City (South),1802307,PUMA,at least 2000 emergency savings,0.5958
Marion County--Perry & Decatur (South & East) Townships--Indianapolis City (South),1802307,PUMA,score_cleanpos_p50,679
Marion County--Perry & Decatur (South & East) Townships--Indianapolis City (South),1802307,PUMA,has_delinq_pct,0.3213
Marion County--Perry & Decatur (South & East) Townships--Indianapolis City (South),1802307,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1173
Marion County--Perry & Decatur (South & East) Townships--Indianapolis City (South),1802307,PUMA,had_foreclosure_2yr_pct,7e-4
Marion County--Perry & Decatur (South & East) Townships--Indianapolis City (South),1802307,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5441
Marion County--Perry & Decatur (South & East) Townships--Indianapolis City (South),1802307,PUMA,share_of_people_with_health_insurance,0.8972
Johnson County--Greenwood City,1802400,PUMA,median net worth,150815.05
Johnson County--Greenwood City,1802400,PUMA,homeownership_rate,0.7771
Johnson County--Greenwood City,1802400,PUMA,median_home_value_among_homeowners,175000
Johnson County--Greenwood City,1802400,PUMA,at least 2000 emergency savings,0.7131
Johnson County--Greenwood City,1802400,PUMA,score_cleanpos_p50,709
Johnson County--Greenwood City,1802400,PUMA,has_delinq_pct,0.2693
Johnson County--Greenwood City,1802400,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1006
Johnson County--Greenwood City,1802400,PUMA,had_foreclosure_2yr_pct,9e-4
Johnson County--Greenwood City,1802400,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4847
Johnson County--Greenwood City,1802400,PUMA,share_of_people_with_health_insurance,0.9266
Hancock & Shelby Counties,1802500,PUMA,median net worth,137488.25
Hancock & Shelby Counties,1802500,PUMA,homeownership_rate,0.7535
Hancock & Shelby Counties,1802500,PUMA,median_home_value_among_homeowners,175000
Hancock & Shelby Counties,1802500,PUMA,at least 2000 emergency savings,0.6896
Hancock & Shelby Counties,1802500,PUMA,score_cleanpos_p50,706
Hancock & Shelby Counties,1802500,PUMA,has_delinq_pct,0.2791
Hancock & Shelby Counties,1802500,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0954
Hancock & Shelby Counties,1802500,PUMA,had_foreclosure_2yr_pct,0.0015
Hancock & Shelby Counties,1802500,PUMA,share_of_low_income_households_with_housing_cost_burden,0.525
Hancock & Shelby Counties,1802500,PUMA,share_of_people_with_health_insurance,0.9361
"Wayne, Fayette, Rush & Union Counties",1802600,PUMA,median net worth,66683.617
"Wayne, Fayette, Rush & Union Counties",1802600,PUMA,homeownership_rate,0.6735
"Wayne, Fayette, Rush & Union Counties",1802600,PUMA,median_home_value_among_homeowners,100000
"Wayne, Fayette, Rush & Union Counties",1802600,PUMA,at least 2000 emergency savings,0.5486
"Wayne, Fayette, Rush & Union Counties",1802600,PUMA,score_cleanpos_p50,675
"Wayne, Fayette, Rush & Union Counties",1802600,PUMA,has_delinq_pct,0.3473
"Wayne, Fayette, Rush & Union Counties",1802600,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1379
"Wayne, Fayette, Rush & Union Counties",1802600,PUMA,had_foreclosure_2yr_pct,0.0019
"Wayne, Fayette, Rush & Union Counties",1802600,PUMA,share_of_low_income_households_with_housing_cost_burden,0.457
"Wayne, Fayette, Rush & Union Counties",1802600,PUMA,share_of_people_with_health_insurance,0.8882
"Greene, Daviess, Owen, Orange & Martin Counties",1802700,PUMA,median net worth,96446.578
"Greene, Daviess, Owen, Orange & Martin Counties",1802700,PUMA,homeownership_rate,0.7616
"Greene, Daviess, Owen, Orange & Martin Counties",1802700,PUMA,median_home_value_among_homeowners,125000
"Greene, Daviess, Owen, Orange & Martin Counties",1802700,PUMA,at least 2000 emergency savings,0.5899
"Greene, Daviess, Owen, Orange & Martin Counties",1802700,PUMA,score_cleanpos_p50,697
"Greene, Daviess, Owen, Orange & Martin Counties",1802700,PUMA,has_delinq_pct,0.289
"Greene, Daviess, Owen, Orange & Martin Counties",1802700,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0914
"Greene, Daviess, Owen, Orange & Martin Counties",1802700,PUMA,had_foreclosure_2yr_pct,0.0024
"Greene, Daviess, Owen, Orange & Martin Counties",1802700,PUMA,share_of_low_income_households_with_housing_cost_burden,0.3993
"Greene, Daviess, Owen, Orange & Martin Counties",1802700,PUMA,share_of_people_with_health_insurance,0.8817
Monroe County--Bloomington City,1802800,PUMA,median net worth,79944.883
Monroe County--Bloomington City,1802800,PUMA,homeownership_rate,0.5891
Monroe County--Bloomington City,1802800,PUMA,median_home_value_among_homeowners,185000
Monroe County--Bloomington City,1802800,PUMA,at least 2000 emergency savings,0.6893
Monroe County--Bloomington City,1802800,PUMA,score_cleanpos_p50,718.5
Monroe County--Bloomington City,1802800,PUMA,has_delinq_pct,0.206
Monroe County--Bloomington City,1802800,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0933
